project,url,label,activity,comments,prs,commits,issues,authors,sum_activity,sum_comments,sum_prs,sum_commits,sum_issues,sum_authors
hazelcast,"",2015-10,3820,2431,498,632,259,40,30305,18531,3870,5491,2413,34
hazelcast,"",2016-01,5229,3445,581,803,400,40,30305,18531,3870,5491,2413,34
hazelcast,"",2016-04,3446,2122,467,596,261,40,30305,18531,3870,5491,2413,34
hazelcast,"",2016-07,3452,2272,392,531,257,63,30305,18531,3870,5491,2413,34
hazelcast,"",2016-10,2433,1432,346,421,234,63,30305,18531,3870,5491,2413,34
hazelcast,"",2017-01,2354,1277,391,522,164,63,30305,18531,3870,5491,2413,34
hazelcast,"",2017-04,2421,1211,419,548,243,63,30305,18531,3870,5491,2413,34
scrapy,"",2015-04,832,648,71,54,59,23,9443,6672,893,1024,854,34
scrapy,"",2015-07,1124,738,120,171,95,33,9443,6672,893,1024,854,34
scrapy,"",2015-10,1189,818,105,171,95,35,9443,6672,893,1024,854,34
scrapy,"",2016-01,743,557,62,43,81,35,9443,6672,893,1024,854,34
scrapy,"",2016-04,1459,1013,146,187,113,35,9443,6672,893,1024,854,34
scrapy,"",2016-07,884,615,83,81,105,35,9443,6672,893,1024,854,34
scrapy,"",2016-10,1072,749,104,108,111,35,9443,6672,893,1024,854,34
scrapy,"",2017-01,939,690,81,76,92,35,9443,6672,893,1024,854,34
scrapy,"",2017-04,1201,844,121,133,103,35,9443,6672,893,1024,854,34
neo4j,"",2015-04,2292,919,532,744,97,33,22352,9521,4658,7278,895,34
neo4j,"",2015-07,2274,915,491,753,115,37,22352,9521,4658,7278,895,34
neo4j,"",2015-10,2361,1022,518,725,96,41,22352,9521,4658,7278,895,34
neo4j,"",2016-01,3253,1757,548,811,137,48,22352,9521,4658,7278,895,34
neo4j,"",2016-04,2725,1208,591,821,105,48,22352,9521,4658,7278,895,34
neo4j,"",2016-07,2902,1229,551,1000,122,75,22352,9521,4658,7278,895,34
neo4j,"",2016-10,2382,905,509,896,72,75,22352,9521,4658,7278,895,34
neo4j,"",2017-01,1955,722,433,728,72,75,22352,9521,4658,7278,895,34
neo4j,"",2017-04,2208,844,485,800,79,75,22352,9521,4658,7278,895,34
OpenRA,"",2015-04,4738,3894,328,277,239,37,34574,26518,2806,2714,2536,33
OpenRA,"",2015-07,5309,4118,461,411,319,41,34574,26518,2806,2714,2536,33
OpenRA,"",2015-10,5656,4382,487,416,371,41,34574,26518,2806,2714,2536,33
OpenRA,"",2016-01,4992,3718,428,477,369,42,34574,26518,2806,2714,2536,33
OpenRA,"",2016-04,3504,2659,271,294,280,42,34574,26518,2806,2714,2536,33
OpenRA,"",2016-07,3139,2364,253,268,254,42,34574,26518,2806,2714,2536,33
OpenRA,"",2016-10,2889,2129,241,259,260,42,34574,26518,2806,2714,2536,33
OpenRA,"",2017-01,1842,1377,115,127,223,42,34574,26518,2806,2714,2536,33
OpenRA,"",2017-04,2505,1877,222,185,221,42,34574,26518,2806,2714,2536,33
PowerDNS,"",2015-04,1605,868,243,361,133,26,11354,5669,2069,2399,1217,33
PowerDNS,"",2015-07,963,540,149,189,85,26,11354,5669,2069,2399,1217,33
PowerDNS,"",2015-10,664,381,103,117,63,26,11354,5669,2069,2399,1217,33
PowerDNS,"",2016-01,1513,732,272,391,118,36,11354,5669,2069,2399,1217,33
PowerDNS,"",2016-04,1712,828,325,375,184,36,11354,5669,2069,2399,1217,33
PowerDNS,"",2016-07,1386,633,280,288,185,36,11354,5669,2069,2399,1217,33
PowerDNS,"",2016-10,1442,752,243,246,201,36,11354,5669,2069,2399,1217,33
PowerDNS,"",2017-01,868,375,207,176,110,36,11354,5669,2069,2399,1217,33
PowerDNS,"",2017-04,1201,560,247,256,138,36,11354,5669,2069,2399,1217,33
openlayers,"",2015-04,1978,1420,218,185,155,28,18858,13304,1828,2061,1665,32
openlayers,"",2015-07,2408,1722,242,235,209,28,18858,13304,1828,2061,1665,32
openlayers,"",2015-10,1876,1296,207,214,159,33,18858,13304,1828,2061,1665,32
openlayers,"",2016-01,2236,1605,214,232,185,33,18858,13304,1828,2061,1665,32
openlayers,"",2016-04,2844,1995,292,331,226,33,18858,13304,1828,2061,1665,32
openlayers,"",2016-07,2135,1526,158,253,198,38,18858,13304,1828,2061,1665,32
openlayers,"",2016-10,2147,1535,185,261,166,38,18858,13304,1828,2061,1665,32
openlayers,"",2017-01,1731,1189,161,188,193,38,18858,13304,1828,2061,1665,32
openlayers,"",2017-04,1503,1016,151,162,174,38,18858,13304,1828,2061,1665,32
dotCMS,"",2015-04,2064,878,238,484,464,14,13896,4955,1823,4435,2683,31
dotCMS,"",2015-07,1145,547,93,202,303,14,13896,4955,1823,4435,2683,31
dotCMS,"",2015-10,942,352,132,288,170,21,13896,4955,1823,4435,2683,31
dotCMS,"",2016-01,834,171,173,388,102,21,13896,4955,1823,4435,2683,31
dotCMS,"",2016-04,1135,164,254,601,116,21,13896,4955,1823,4435,2683,31
dotCMS,"",2016-07,1589,602,187,456,344,40,13896,4955,1823,4435,2683,31
dotCMS,"",2016-10,1730,643,215,519,353,40,13896,4955,1823,4435,2683,31
dotCMS,"",2017-01,1716,573,194,626,323,40,13896,4955,1823,4435,2683,31
dotCMS,"",2017-04,2741,1025,337,871,508,40,13896,4955,1823,4435,2683,31
DarkstarProject,"",2015-04,1992,1033,301,470,188,40,15003,8694,1932,3084,1293,31
DarkstarProject,"",2015-07,2092,1195,261,438,198,44,15003,8694,1932,3084,1293,31
DarkstarProject,"",2015-10,2491,1407,354,543,187,44,15003,8694,1932,3084,1293,31
DarkstarProject,"",2016-01,2053,1251,249,400,153,44,15003,8694,1932,3084,1293,31
DarkstarProject,"",2016-04,2143,1285,163,410,285,44,15003,8694,1932,3084,1293,31
DarkstarProject,"",2016-07,1388,831,217,255,85,44,15003,8694,1932,3084,1293,31
DarkstarProject,"",2016-10,787,495,94,147,51,44,15003,8694,1932,3084,1293,31
DarkstarProject,"",2017-01,969,566,151,187,65,44,15003,8694,1932,3084,1293,31
DarkstarProject,"",2017-04,1088,631,142,234,81,44,15003,8694,1932,3084,1293,31
videojs,"",2015-04,1383,1067,74,95,147,27,15849,11107,1160,1859,1723,31
videojs,"",2015-07,2251,1574,173,246,258,33,15849,11107,1160,1859,1723,31
videojs,"",2015-10,2514,1879,163,245,227,33,15849,11107,1160,1859,1723,31
videojs,"",2016-01,1757,1339,92,108,218,33,15849,11107,1160,1859,1723,31
videojs,"",2016-04,1522,1127,94,104,197,33,15849,11107,1160,1859,1723,31
videojs,"",2016-07,1573,1062,122,190,199,44,15849,11107,1160,1859,1723,31
videojs,"",2016-10,1379,1006,109,136,128,44,15849,11107,1160,1859,1723,31
videojs,"",2017-01,1167,756,105,175,131,44,15849,11107,1160,1859,1723,31
videojs,"",2017-04,2303,1297,228,560,218,44,15849,11107,1160,1859,1723,31
pantsbuild,"",2015-04,1445,599,381,380,85,31,11081,4865,2579,2583,1054,31
pantsbuild,"",2015-07,1203,437,332,350,84,34,11081,4865,2579,2583,1054,31
pantsbuild,"",2015-10,1699,728,409,406,156,34,11081,4865,2579,2583,1054,31
pantsbuild,"",2016-01,1387,594,329,312,152,34,11081,4865,2579,2583,1054,31
pantsbuild,"",2016-04,1260,587,285,282,106,34,11081,4865,2579,2583,1054,31
pantsbuild,"",2016-07,1624,782,326,331,185,38,11081,4865,2579,2583,1054,31
pantsbuild,"",2016-10,843,359,196,175,113,38,11081,4865,2579,2583,1054,31
pantsbuild,"",2017-01,813,394,161,177,81,38,11081,4865,2579,2583,1054,31
pantsbuild,"",2017-04,807,385,160,170,92,38,11081,4865,2579,2583,1054,31
18F,"",2015-04,4465,2191,410,1220,644,61,38224,19690,3637,10300,4597,29
18F,"",2015-07,1539,811,177,374,177,61,38224,19690,3637,10300,4597,29
18F,"",2015-10,8936,4790,765,1979,1402,100,38224,19690,3637,10300,4597,29
18F,"",2016-01,4805,2312,480,1509,504,100,38224,19690,3637,10300,4597,29
18F,"",2016-04,971,583,99,226,63,100,38224,19690,3637,10300,4597,29
18F,"",2016-07,6296,3270,654,1721,651,143,38224,19690,3637,10300,4597,29
18F,"",2016-10,4526,2292,459,1287,488,143,38224,19690,3637,10300,4597,29
18F,"",2017-01,3442,1800,309,935,398,143,38224,19690,3637,10300,4597,29
18F,"",2017-04,3244,1641,284,1049,270,143,38224,19690,3637,10300,4597,29
easydigitaldownloads,"",2015-04,1753,1099,178,296,180,18,10542,6463,1065,1774,1240,28
easydigitaldownloads,"",2015-07,937,615,105,130,87,18,10542,6463,1065,1774,1240,28
easydigitaldownloads,"",2015-10,1034,653,114,126,141,18,10542,6463,1065,1774,1240,28
easydigitaldownloads,"",2016-01,1005,632,97,166,110,21,10542,6463,1065,1774,1240,28
easydigitaldownloads,"",2016-04,1027,591,131,138,167,21,10542,6463,1065,1774,1240,28
easydigitaldownloads,"",2016-07,1139,723,109,188,119,26,10542,6463,1065,1774,1240,28
easydigitaldownloads,"",2016-10,823,485,96,116,126,26,10542,6463,1065,1774,1240,28
easydigitaldownloads,"",2017-01,1452,890,119,276,167,26,10542,6463,1065,1774,1240,28
easydigitaldownloads,"",2017-04,1372,775,116,338,143,26,10542,6463,1065,1774,1240,28
micropython,"",2015-04,1507,940,73,418,76,17,17722,12293,981,3396,1052,28
micropython,"",2015-07,1921,1433,111,300,77,17,17722,12293,981,3396,1052,28
micropython,"",2015-10,1255,925,76,200,54,17,17722,12293,981,3396,1052,28
micropython,"",2016-01,2829,2089,176,447,117,33,17722,12293,981,3396,1052,28
micropython,"",2016-04,1630,1077,101,348,104,33,17722,12293,981,3396,1052,28
micropython,"",2016-07,2492,1582,112,634,164,48,17722,12293,981,3396,1052,28
micropython,"",2016-10,2035,1437,110,339,149,48,17722,12293,981,3396,1052,28
micropython,"",2017-01,2334,1685,119,365,165,48,17722,12293,981,3396,1052,28
micropython,"",2017-04,1719,1125,103,345,146,48,17722,12293,981,3396,1052,28
bolt,"",2015-04,4489,2725,608,805,351,47,21231,12775,2638,4131,1687,27
bolt,"",2015-07,2224,1320,308,421,175,47,21231,12775,2638,4131,1687,27
bolt,"",2015-10,2291,1431,245,418,197,47,21231,12775,2638,4131,1687,27
bolt,"",2016-01,2465,1439,311,523,192,47,21231,12775,2638,4131,1687,27
bolt,"",2016-04,2643,1704,288,444,207,47,21231,12775,2638,4131,1687,27
bolt,"",2016-07,1759,1061,213,292,193,47,21231,12775,2638,4131,1687,27
bolt,"",2016-10,1918,1191,216,371,140,47,21231,12775,2638,4131,1687,27
bolt,"",2017-01,1756,953,233,434,136,47,21231,12775,2638,4131,1687,27
bolt,"",2017-04,1686,951,216,423,96,47,21231,12775,2638,4131,1687,27
CARTO,carto.com,2015-04,7630,4335,469,1910,916,49,60323,29092,4485,20316,6430,27
CARTO,carto.com,2015-07,8031,4687,511,2056,777,49,60323,29092,4485,20316,6430,27
CARTO,carto.com,2015-10,10523,5671,725,3058,1069,69,60323,29092,4485,20316,6430,27
CARTO,carto.com,2016-01,4190,1755,340,1701,394,69,60323,29092,4485,20316,6430,27
CARTO,carto.com,2016-04,5459,2209,534,2212,504,69,60323,29092,4485,20316,6430,27
CARTO,carto.com,2016-07,7551,2833,683,3280,755,80,60323,29092,4485,20316,6430,27
CARTO,carto.com,2016-10,7097,3225,560,2438,874,80,60323,29092,4485,20316,6430,27
CARTO,carto.com,2017-01,5426,2307,411,1987,721,80,60323,29092,4485,20316,6430,27
CARTO,carto.com,2017-04,4416,2070,252,1674,420,80,60323,29092,4485,20316,6430,27
Protractor,protractortest.org,2015-04,1710,1275,102,110,223,25,12601,9174,790,798,1839,27
Protractor,protractortest.org,2015-07,1583,1179,82,82,240,29,12601,9174,790,798,1839,27
Protractor,protractortest.org,2015-10,1331,990,56,50,235,29,12601,9174,790,798,1839,27
Protractor,protractortest.org,2016-01,1352,1024,62,65,201,29,12601,9174,790,798,1839,27
Protractor,protractortest.org,2016-04,1405,1057,69,69,210,29,12601,9174,790,798,1839,27
Protractor,protractortest.org,2016-07,1288,953,94,80,161,29,12601,9174,790,798,1839,27
Protractor,protractortest.org,2016-10,1352,915,117,134,186,29,12601,9174,790,798,1839,27
Protractor,protractortest.org,2017-01,1376,947,106,123,200,29,12601,9174,790,798,1839,27
Protractor,protractortest.org,2017-04,1204,834,102,85,183,29,12601,9174,790,798,1839,27
piwik,"",2015-04,3361,1803,194,988,376,24,21593,11893,1404,5866,2430,26
piwik,"",2015-07,4034,2049,231,1405,349,24,21593,11893,1404,5866,2430,26
piwik,"",2015-10,3444,1932,217,987,308,27,21593,11893,1404,5866,2430,26
piwik,"",2016-01,2627,1433,175,698,321,27,21593,11893,1404,5866,2430,26
piwik,"",2016-04,2278,1404,134,430,310,27,21593,11893,1404,5866,2430,26
piwik,"",2016-07,1400,732,79,423,166,27,21593,11893,1404,5866,2430,26
piwik,"",2016-10,1328,753,107,316,152,27,21593,11893,1404,5866,2430,26
piwik,"",2017-01,1627,894,136,378,219,27,21593,11893,1404,5866,2430,26
piwik,"",2017-04,1494,893,131,241,229,27,21593,11893,1404,5866,2430,26
DynamoDS,"",2015-04,2981,1562,518,742,159,28,17418,9713,3230,3315,1160,25
DynamoDS,"",2015-07,2988,1612,559,664,153,31,17418,9713,3230,3315,1160,25
DynamoDS,"",2015-10,2546,1515,427,424,180,31,17418,9713,3230,3315,1160,25
DynamoDS,"",2016-01,1899,1086,366,315,132,31,17418,9713,3230,3315,1160,25
DynamoDS,"",2016-04,1530,729,358,331,112,31,17418,9713,3230,3315,1160,25
DynamoDS,"",2016-07,2266,1470,315,293,188,43,17418,9713,3230,3315,1160,25
DynamoDS,"",2016-10,1360,687,309,270,94,43,17418,9713,3230,3315,1160,25
DynamoDS,"",2017-01,908,548,157,115,88,43,17418,9713,3230,3315,1160,25
DynamoDS,"",2017-04,940,504,221,161,54,43,17418,9713,3230,3315,1160,25
haskell,"",2015-04,2307,1716,182,217,192,48,21809,16048,1751,2396,1614,24
haskell,"",2015-07,2427,1813,182,245,187,62,21809,16048,1751,2396,1614,24
haskell,"",2015-10,2053,1575,157,138,183,62,21809,16048,1751,2396,1614,24
haskell,"",2016-01,2697,1830,264,387,216,64,21809,16048,1751,2396,1614,24
haskell,"",2016-04,3375,2426,266,472,211,64,21809,16048,1751,2396,1614,24
haskell,"",2016-07,2664,1970,216,301,177,64,21809,16048,1751,2396,1614,24
haskell,"",2016-10,3007,2292,202,301,212,64,21809,16048,1751,2396,1614,24
haskell,"",2017-01,1890,1407,163,194,126,64,21809,16048,1751,2396,1614,24
haskell,"",2017-04,1389,1019,119,141,110,64,21809,16048,1751,2396,1614,24
TryGhost,"",2015-04,1684,1174,185,149,176,28,14781,9018,1755,2487,1521,23
TryGhost,"",2015-07,1793,1163,225,204,201,35,14781,9018,1755,2487,1521,23
TryGhost,"",2015-10,1651,1046,229,185,191,35,14781,9018,1755,2487,1521,23
TryGhost,"",2016-01,1739,1167,221,180,171,35,14781,9018,1755,2487,1521,23
TryGhost,"",2016-04,1711,1124,225,188,174,35,14781,9018,1755,2487,1521,23
TryGhost,"",2016-07,1643,890,212,404,137,35,14781,9018,1755,2487,1521,23
TryGhost,"",2016-10,1730,954,168,420,188,35,14781,9018,1755,2487,1521,23
TryGhost,"",2017-01,1148,591,114,314,129,35,14781,9018,1755,2487,1521,23
TryGhost,"",2017-04,1682,909,176,443,154,35,14781,9018,1755,2487,1521,23
gocd,"",2015-04,810,545,81,79,105,14,10162,6171,1429,1369,1193,23
gocd,"",2015-07,1352,871,168,165,148,18,10162,6171,1429,1369,1193,23
gocd,"",2015-10,1086,742,86,88,170,18,10162,6171,1429,1369,1193,23
gocd,"",2016-01,957,625,103,102,127,18,10162,6171,1429,1369,1193,23
gocd,"",2016-04,1520,990,195,176,159,18,10162,6171,1429,1369,1193,23
gocd,"",2016-07,1287,817,175,167,128,33,10162,6171,1429,1369,1193,23
gocd,"",2016-10,1106,451,274,271,110,33,10162,6171,1429,1369,1193,23
gocd,"",2017-01,1053,576,178,171,128,33,10162,6171,1429,1369,1193,23
gocd,"",2017-04,991,554,169,150,118,33,10162,6171,1429,1369,1193,23
aws,"",2015-04,845,516,95,145,89,16,10194,6614,993,1570,1017,21
aws,"",2015-07,1596,890,152,391,163,30,10194,6614,993,1570,1017,21
aws,"",2015-10,1316,875,119,187,135,30,10194,6614,993,1570,1017,21
aws,"",2016-01,993,700,83,125,85,30,10194,6614,993,1570,1017,21
aws,"",2016-04,1706,1096,187,266,157,49,10194,6614,993,1570,1017,21
aws,"",2016-07,1568,1050,156,216,146,49,10194,6614,993,1570,1017,21
aws,"",2016-10,637,450,51,66,70,49,10194,6614,993,1570,1017,21
aws,"",2017-01,725,471,97,92,65,49,10194,6614,993,1570,1017,21
aws,"",2017-04,808,566,53,82,107,49,10194,6614,993,1570,1017,21
zestedesavoir,"",2015-04,3402,2721,235,191,255,21,18552,15122,1188,1051,1191,21
zestedesavoir,"",2015-07,3964,3359,200,170,235,23,18552,15122,1188,1051,1191,21
zestedesavoir,"",2015-10,1483,1239,70,57,117,23,18552,15122,1188,1051,1191,21
zestedesavoir,"",2016-01,2031,1688,124,113,106,23,18552,15122,1188,1051,1191,21
zestedesavoir,"",2016-04,2338,2001,121,106,110,23,18552,15122,1188,1051,1191,21
zestedesavoir,"",2016-07,1305,1005,106,79,115,27,18552,15122,1188,1051,1191,21
zestedesavoir,"",2016-10,1113,865,89,74,85,27,18552,15122,1188,1051,1191,21
zestedesavoir,"",2017-01,1766,1364,144,149,109,30,18552,15122,1188,1051,1191,21
zestedesavoir,"",2017-04,1150,880,99,112,59,30,18552,15122,1188,1051,1191,21
Yoast SEO,yoast.com/wordpress/seo,2015-04,1725,953,122,407,243,17,27620,15788,1732,6082,4018,20
Yoast SEO,yoast.com/wordpress/seo,2015-07,1846,1135,101,315,295,17,27620,15788,1732,6082,4018,20
Yoast SEO,yoast.com/wordpress/seo,2015-10,2414,1446,121,562,285,17,27620,15788,1732,6082,4018,20
Yoast SEO,yoast.com/wordpress/seo,2016-01,3148,1766,161,674,547,24,27620,15788,1732,6082,4018,20
Yoast SEO,yoast.com/wordpress/seo,2016-04,4054,2024,280,1177,573,50,27620,15788,1732,6082,4018,20
Yoast SEO,yoast.com/wordpress/seo,2016-07,5201,2568,456,1476,701,76,27620,15788,1732,6082,4018,20
Yoast SEO,yoast.com/wordpress/seo,2016-10,3414,1972,230,747,465,76,27620,15788,1732,6082,4018,20
Yoast SEO,yoast.com/wordpress/seo,2017-01,3047,2121,127,345,454,76,27620,15788,1732,6082,4018,20
Yoast SEO,yoast.com/wordpress/seo,2017-04,2771,1803,134,379,455,76,27620,15788,1732,6082,4018,20
vanilla,"",2015-04,1146,490,179,413,64,24,10710,2923,1898,4745,1144,20
vanilla,"",2015-07,1000,328,171,449,52,24,10710,2923,1898,4745,1144,20
vanilla,"",2015-10,1023,371,209,345,98,24,10710,2923,1898,4745,1144,20
vanilla,"",2016-01,1007,244,190,502,71,24,10710,2923,1898,4745,1144,20
vanilla,"",2016-04,883,199,204,425,55,24,10710,2923,1898,4745,1144,20
vanilla,"",2016-07,1778,479,265,805,229,36,10710,2923,1898,4745,1144,20
vanilla,"",2016-10,1329,335,172,580,242,36,10710,2923,1898,4745,1144,20
vanilla,"",2017-01,1183,211,257,565,150,36,10710,2923,1898,4745,1144,20
vanilla,"",2017-04,1361,266,251,661,183,36,10710,2923,1898,4745,1144,20
npm,npmjs.com,2015-04,6867,5047,232,762,826,77,56482,41326,1592,4723,8841,19
npm,npmjs.com,2015-07,6101,4288,189,601,1023,77,56482,41326,1592,4723,8841,19
npm,npmjs.com,2015-10,6538,4495,224,762,1057,77,56482,41326,1592,4723,8841,19
npm,npmjs.com,2016-01,8617,5913,341,1014,1349,87,56482,41326,1592,4723,8841,19
npm,npmjs.com,2016-04,7050,5079,255,577,1139,87,56482,41326,1592,4723,8841,19
npm,npmjs.com,2016-07,5621,4173,134,344,970,87,56482,41326,1592,4723,8841,19
npm,npmjs.com,2016-10,5643,4548,78,179,838,87,56482,41326,1592,4723,8841,19
npm,npmjs.com,2017-01,5804,4579,75,299,851,87,56482,41326,1592,4723,8841,19
npm,npmjs.com,2017-04,4241,3204,64,185,788,87,56482,41326,1592,4723,8841,19
hydroshare,"",2015-04,1197,344,102,587,164,23,16769,8833,816,5903,1217,19
hydroshare,"",2015-07,1473,675,97,537,164,23,16769,8833,816,5903,1217,19
hydroshare,"",2015-10,1273,674,56,459,84,23,16769,8833,816,5903,1217,19
hydroshare,"",2016-01,1862,985,92,654,131,23,16769,8833,816,5903,1217,19
hydroshare,"",2016-04,2340,1217,102,872,149,23,16769,8833,816,5903,1217,19
hydroshare,"",2016-07,2428,1441,90,765,132,30,16769,8833,816,5903,1217,19
hydroshare,"",2016-10,1671,957,71,550,93,30,16769,8833,816,5903,1217,19
hydroshare,"",2017-01,2220,1248,94,704,174,30,16769,8833,816,5903,1217,19
hydroshare,"",2017-04,2305,1292,112,775,126,30,16769,8833,816,5903,1217,19
opencart,"",2015-04,1003,552,110,138,203,18,10680,5912,1123,1882,1763,18
opencart,"",2015-07,1399,936,92,137,234,28,10680,5912,1123,1882,1763,18
opencart,"",2015-10,1056,540,94,245,177,28,10680,5912,1123,1882,1763,18
opencart,"",2016-01,1267,736,130,159,242,29,10680,5912,1123,1882,1763,18
opencart,"",2016-04,1431,641,207,353,230,50,10680,5912,1123,1882,1763,18
opencart,"",2016-07,1547,727,205,401,214,58,10680,5912,1123,1882,1763,18
opencart,"",2016-10,1267,685,152,242,188,58,10680,5912,1123,1882,1763,18
opencart,"",2017-01,695,445,58,55,137,58,10680,5912,1123,1882,1763,18
opencart,"",2017-04,1015,650,75,152,138,58,10680,5912,1123,1882,1763,18
GitHub,github.com,2015-04,2413,1755,217,285,156,79,21105,13994,1886,3542,1683,11
GitHub,github.com,2015-07,2632,1773,257,402,200,79,21105,13994,1886,3542,1683,11
GitHub,github.com,2015-10,2335,1445,281,451,158,79,21105,13994,1886,3542,1683,11
GitHub,github.com,2016-01,1942,1372,153,204,213,79,21105,13994,1886,3542,1683,11
GitHub,github.com,2016-04,1276,952,79,119,126,79,21105,13994,1886,3542,1683,11
GitHub,github.com,2016-07,3370,2139,287,687,257,79,21105,13994,1886,3542,1683,11
GitHub,github.com,2016-10,3533,2395,279,617,242,79,21105,13994,1886,3542,1683,11
GitHub,github.com,2017-01,2033,1373,174,326,160,79,21105,13994,1886,3542,1683,11
GitHub,github.com,2017-04,1571,790,159,451,171,79,21105,13994,1886,3542,1683,11
